route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
3_1044,3_1214_2472_29_1044_9,3_77925_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77926_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77927_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77928_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77929_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77930_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77931_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77932_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77933_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77934_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77935_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77936_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77937_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77938_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77939_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77940_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77941_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77942_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77943_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77944_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77945_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77946_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77947_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77948_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77949_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77950_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77951_1214,,1,3_1044_V
3_1044,3_1214_2473_29_1044_10,3_77952_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77953_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77954_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77955_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77956_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77957_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77958_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77959_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77960_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77961_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77962_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77963_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77964_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77965_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77966_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77967_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77968_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77969_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77970_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77971_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77972_1214,,0,3_1044_I
3_1044,3_1214_2473_29_1044_10,3_77973_1214,,0,3_1044_I
3_875,3_1225_2477_33_875_17,3_78056_1225,,0,3_875_I
3_875,3_1225_2477_33_875_17,3_78057_1225,,1,3_875_V
3_875,3_1225_2477_33_875_17,3_78058_1225,,0,3_875_I
3_875,3_1225_2477_33_875_17,3_78059_1225,,0,3_875_I
3_875,3_1225_2477_33_875_17,3_78060_1225,,0,3_875_I
3_875,3_1225_2477_33_875_17,3_78061_1225,,0,3_875_I
3_875,3_1225_2477_33_875_17,3_78062_1225,,0,3_875_I
3_875,3_1225_2477_33_875_17,3_78063_1225,,0,3_875_I
3_875,3_1225_2477_33_875_17,3_78064_1225,,1,3_875_V
3_875,3_1225_2477_33_875_17,3_78065_1225,,1,3_875_V
3_875,3_1225_2477_33_875_17,3_78066_1225,,1,3_875_V
3_875,3_1225_2477_33_875_17,3_78067_1225,,1,3_875_V
3_875,3_1225_2477_33_875_17,3_78068_1225,,1,3_875_V
3_875,3_1225_2477_33_875_17,3_78069_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78070_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78071_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78072_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78073_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78074_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78075_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78076_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78077_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78078_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78079_1225,,0,3_875_I
3_875,3_1225_2478_33_875_9,3_78080_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78081_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78082_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78083_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78084_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78085_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78086_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78087_1225,,1,3_875_V
3_875,3_1225_2478_33_875_9,3_78088_1225,,1,3_875_V
3_958,3_1230_2480_29_958_11,3_78127_1230,,0,3_958_I
3_958,3_1230_2480_29_958_11,3_78128_1230,,1,3_958_V
3_958,3_1230_2480_29_958_11,3_78129_1230,,1,3_958_V
3_958,3_1230_2480_29_958_11,3_78130_1230,,1,3_958_V
3_958,3_1230_2480_29_958_11,3_78131_1230,,1,3_958_V
3_958,3_1230_2480_29_958_11,3_78132_1230,,1,3_958_V
3_958,3_1230_2480_29_958_11,3_78137_1230,,0,3_958_I
3_958,3_1230_2480_29_958_11,3_78138_1230,,0,3_958_I
3_958,3_1230_2480_29_958_11,3_78139_1230,,0,3_958_I
3_958,3_1230_2480_29_958_11,3_78140_1230,,0,3_958_I
3_1041,3_1210_2482_29_1041_9,3_78229_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78242_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78243_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78244_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78245_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78246_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78247_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78248_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78249_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78250_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78251_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78252_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78253_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78254_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78255_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78261_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78262_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78263_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78264_1210,,1,3_1041_V
3_1041,3_1210_2482_29_1041_9,3_78266_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78282_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78283_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78284_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78285_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78286_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78287_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78288_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78289_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78290_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78291_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78292_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78293_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78294_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78295_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78296_1210,,0,3_1041_I
3_1041,3_1210_2482_29_1041_9,3_78297_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78298_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78299_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78312_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78313_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78314_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78315_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78316_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78317_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78318_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78319_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78320_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78321_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78322_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78323_1210,,1,3_1041_V
3_1041,3_1210_2483_29_1041_10,3_78324_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78325_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78326_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78327_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78328_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78329_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78330_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78331_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78332_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78333_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78334_1210,,0,3_1041_I
3_1041,3_1210_2483_29_1041_10,3_78335_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78336_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78337_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78348_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78349_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78350_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78351_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78352_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78353_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78354_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78355_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78356_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78357_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78358_1210,,1,3_1041_V
3_1041,3_1210_2484_29_1041_11,3_78359_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78360_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78361_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78362_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78363_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78364_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78365_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78366_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78367_1210,,0,3_1041_I
3_1041,3_1210_2484_29_1041_11,3_78368_1210,,0,3_1041_I
3_1099,3_1229_2485_29_1099_10,3_78369_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78370_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78383_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78384_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78385_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78386_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78387_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78388_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78389_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78390_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78391_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78392_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78393_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78394_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78395_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78396_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78397_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78399_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78400_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78401_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78402_1229,,1,3_1099_V
3_1099,3_1229_2485_29_1099_10,3_78404_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78405_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78406_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78407_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78408_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78409_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78410_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78411_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78412_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78413_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78416_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78417_1229,,0,3_1099_I
3_1099,3_1229_2485_29_1099_10,3_78418_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78419_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78420_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78432_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78433_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78434_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78435_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78436_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78437_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78438_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78439_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78440_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78441_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78442_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78443_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78444_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78445_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78446_1229,,1,3_1099_V
3_1099,3_1229_2486_29_1099_11,3_78458_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78459_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78460_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78461_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78462_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78463_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78464_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78465_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78466_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78467_1229,,0,3_1099_I
3_1099,3_1229_2486_29_1099_11,3_78468_1229,,0,3_1099_I
3_989,3_1218_2487_41_989_9,3_78469_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78470_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78533_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78534_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78535_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78536_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78537_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78538_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78539_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78540_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78541_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78542_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78543_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78544_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78545_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78546_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78547_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78548_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78549_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78550_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78551_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78552_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78553_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78554_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78555_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78564_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78565_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78566_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78567_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78568_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78569_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78570_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78571_1218,,0,3_989_I
3_989,3_1218_2487_41_989_9,3_78572_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78573_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78574_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78575_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78576_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78577_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78578_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78579_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78580_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78581_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78582_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78583_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78584_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78585_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78586_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78587_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78588_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78589_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78590_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78591_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78592_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78593_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78594_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78595_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78596_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78597_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78598_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78599_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78600_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78601_1218,,1,3_989_V
3_989,3_1218_2487_41_989_9,3_78602_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78603_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78604_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78605_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78606_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78647_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78648_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78649_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78650_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78651_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78652_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78653_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78654_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78655_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78656_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78657_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78658_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78659_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78660_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78661_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78662_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78663_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78664_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78665_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78666_1218,,0,3_989_I
3_989,3_1218_2488_41_989_10,3_78667_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78687_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78688_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78689_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78690_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78691_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78692_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78693_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78694_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78695_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78696_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78697_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78698_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78699_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78700_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78701_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78702_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78703_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78704_1218,,1,3_989_V
3_989,3_1218_2488_41_989_10,3_78705_1218,,1,3_989_V
3_997,3_1201_2461_41_997_9,3_78821_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78822_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78823_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78824_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78825_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78826_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78827_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78828_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78829_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78830_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78831_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78832_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78833_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78834_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78835_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78836_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78837_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78838_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78839_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78840_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78841_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78842_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78843_1201,,1,3_997_V
3_997,3_1201_2461_41_997_9,3_78844_1201,,1,3_997_V
3_997,3_1201_2490_41_997_10,3_78845_1201,,1,3_997_V
3_997,3_1201_2490_41_997_10,3_78846_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78847_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78848_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78849_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78850_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78851_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78852_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78853_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78854_1201,,0,3_997_I
3_997,3_1201_2490_41_997_10,3_78855_1201,,0,3_997_I
