service_id,date,exception_type
1_990_1482_10_542_13,20250619,1
1_993_1438_9_223_3,20250101,1
1_993_1438_9_223_3,20250106,1
1_993_1438_9_223_3,20250228,1
1_993_1438_9_223_3,20250417,1
1_993_1438_9_223_3,20250418,1
1_993_1438_9_223_3,20250501,1
1_993_1438_9_223_3,20250815,1
1_993_1438_9_223_3,20251013,1
1_993_1438_9_223_3,20251101,1
1_993_1438_9_223_3,20251206,1
1_993_1438_9_223_3,20251208,1
1_993_1438_9_223_3,20251225,1
1_993_1438_9_223_3,20250507,1
1_993_1438_9_223_3,20250619,1
1_1008_1479_10_295_13,20250101,1
1_1008_1479_10_295_13,20250106,1
1_1008_1479_10_295_13,20250228,1
1_1008_1479_10_295_13,20250417,1
1_1008_1479_10_295_13,20250418,1
1_1008_1479_10_295_13,20250501,1
1_1008_1479_10_295_13,20250815,1
1_1008_1479_10_295_13,20251013,1
1_1008_1479_10_295_13,20251101,1
1_1008_1479_10_295_13,20251206,1
1_1008_1479_10_295_13,20251208,1
1_1008_1479_10_295_13,20251225,1
1_1008_1479_10_295_13,20250507,1
1_1008_1479_10_295_13,20250619,1
1_1012_1480_10_496_13,20250101,1
1_1012_1480_10_496_13,20250106,1
1_1012_1480_10_496_13,20250228,1
1_1012_1480_10_496_13,20250417,1
1_1012_1480_10_496_13,20250418,1
1_1012_1480_10_496_13,20250501,1
1_1012_1480_10_496_13,20250815,1
1_1012_1480_10_496_13,20251013,1
1_1012_1480_10_496_13,20251101,1
1_1012_1480_10_496_13,20251206,1
1_1012_1480_10_496_13,20251208,1
1_1012_1480_10_496_13,20251225,1
1_1012_1480_10_496_13,20250507,1
1_1012_1480_10_496_13,20250619,1
1_1012_1481_10_504_13,20250101,1
1_1012_1481_10_504_13,20250106,1
1_1012_1481_10_504_13,20250228,1
1_1012_1481_10_504_13,20250417,1
1_1012_1481_10_504_13,20250418,1
1_1012_1481_10_504_13,20250501,1
1_1012_1481_10_504_13,20250815,1
1_1012_1481_10_504_13,20251013,1
1_1012_1481_10_504_13,20251101,1
1_1012_1481_10_504_13,20251206,1
1_1012_1481_10_504_13,20251208,1
1_1012_1481_10_504_13,20251225,1
1_1012_1481_10_504_13,20250507,1
1_1012_1481_10_504_13,20250619,1
1_1017_1451_10_275_3,20250101,1
1_1017_1451_10_275_3,20250106,1
1_1017_1451_10_275_3,20250228,1
1_1017_1451_10_275_3,20250417,1
1_1017_1451_10_275_3,20250418,1
1_1017_1451_10_275_3,20250501,1
1_1017_1451_10_275_3,20250815,1
1_1017_1451_10_275_3,20251013,1
1_1017_1451_10_275_3,20251101,1
1_1017_1451_10_275_3,20251206,1
1_1017_1451_10_275_3,20251208,1
1_1017_1451_10_275_3,20251225,1
1_1017_1451_10_275_3,20250507,1
1_1017_1451_10_275_3,20250619,1
2_1083_1840_6_26_2,20250101,1
2_1083_1840_6_26_2,20250106,1
2_1083_1840_6_26_2,20250228,1
2_1083_1840_6_26_2,20250501,1
2_1083_1840_6_26_2,20250815,1
2_1083_1840_6_26_2,20251012,1
2_1083_1840_6_26_2,20251101,1
2_1083_1840_6_26_2,20251206,1
2_1083_1840_6_26_2,20251208,1
2_1083_1840_6_26_2,20251225,1
2_1083_1840_6_26_2,20250128,1
2_1083_1840_6_26_2,20250211,1
2_1083_1840_6_26_2,20250303,1
2_1083_1840_6_26_2,20250417,1
2_1083_1840_6_26_2,20250418,1
2_1086_20_8_5_2,20250101,1
2_1086_20_8_5_2,20250106,1
2_1086_20_8_5_2,20250228,1
2_1086_20_8_5_2,20250501,1
2_1086_20_8_5_2,20250815,1
2_1086_20_8_5_2,20251012,1
2_1086_20_8_5_2,20251101,1
2_1086_20_8_5_2,20251206,1
2_1086_20_8_5_2,20251208,1
2_1086_20_8_5_2,20251225,1
2_1086_20_8_5_2,20250128,1
2_1086_20_8_5_2,20250211,1
2_1086_20_8_5_2,20250303,1
2_1086_20_8_5_2,20250417,1
2_1086_20_8_5_2,20250418,1
2_1306_2737_8_155_7,20250101,1
2_1306_2737_8_155_7,20250106,1
2_1306_2737_8_155_7,20250228,1
2_1306_2737_8_155_7,20250501,1
2_1306_2737_8_155_7,20250815,1
2_1306_2737_8_155_7,20251012,1
2_1306_2737_8_155_7,20251101,1
2_1306_2737_8_155_7,20251206,1
2_1306_2737_8_155_7,20251208,1
2_1306_2737_8_155_7,20251225,1
2_1306_2737_8_155_7,20250128,1
2_1306_2737_8_155_7,20250211,1
2_1306_2737_8_155_7,20250303,1
2_1306_2737_8_155_7,20250417,1
2_1306_2737_8_155_7,20250418,1
2_1354_2860_13_274_2,20250101,1
2_1354_2860_13_274_2,20250106,1
2_1354_2860_13_274_2,20250228,1
2_1354_2860_13_274_2,20250501,1
2_1354_2860_13_274_2,20250815,1
2_1354_2860_13_274_2,20251012,1
2_1354_2860_13_274_2,20251101,1
2_1354_2860_13_274_2,20251206,1
2_1354_2860_13_274_2,20251208,1
2_1354_2860_13_274_2,20251225,1
2_1354_2860_13_274_2,20250128,1
2_1354_2860_13_274_2,20250211,1
2_1354_2860_13_274_2,20250303,1
2_1354_2860_13_274_2,20250417,1
2_1354_2860_13_274_2,20250418,1
2_1362_2874_13_158_2,20250101,1
2_1362_2874_13_158_2,20250106,1
2_1362_2874_13_158_2,20250228,1
2_1362_2874_13_158_2,20250501,1
2_1362_2874_13_158_2,20250815,1
2_1362_2874_13_158_2,20251012,1
2_1362_2874_13_158_2,20251101,1
2_1362_2874_13_158_2,20251206,1
2_1362_2874_13_158_2,20251208,1
2_1362_2874_13_158_2,20251225,1
2_1362_2874_13_158_2,20250128,1
2_1362_2874_13_158_2,20250211,1
2_1362_2874_13_158_2,20250303,1
2_1362_2874_13_158_2,20250417,1
2_1362_2874_13_158_2,20250418,1
2_1406_2957_13_214_4,20250101,1
2_1406_2957_13_214_4,20250106,1
2_1406_2957_13_214_4,20250228,1
2_1406_2957_13_214_4,20250501,1
2_1406_2957_13_214_4,20250815,1
2_1406_2957_13_214_4,20251012,1
2_1406_2957_13_214_4,20251101,1
2_1406_2957_13_214_4,20251206,1
2_1406_2957_13_214_4,20251208,1
2_1406_2957_13_214_4,20251225,1
2_1406_2957_13_214_4,20250128,1
2_1406_2957_13_214_4,20250211,1
2_1406_2957_13_214_4,20250303,1
2_1406_2957_13_214_4,20250417,1
2_1406_2957_13_214_4,20250418,1
2_1408_2961_6_7_4,20250101,1
2_1408_2961_6_7_4,20250106,1
2_1408_2961_6_7_4,20250228,1
2_1408_2961_6_7_4,20250501,1
2_1408_2961_6_7_4,20250815,1
2_1408_2961_6_7_4,20251012,1
2_1408_2961_6_7_4,20251101,1
2_1408_2961_6_7_4,20251206,1
2_1408_2961_6_7_4,20251208,1
2_1408_2961_6_7_4,20251225,1
2_1408_2961_6_7_4,20250128,1
2_1408_2961_6_7_4,20250211,1
2_1408_2961_6_7_4,20250303,1
2_1408_2961_6_7_4,20250417,1
2_1408_2961_6_7_4,20250418,1
2_1417_1852_8_13_2,20250101,1
2_1417_1852_8_13_2,20250106,1
2_1417_1852_8_13_2,20250228,1
2_1417_1852_8_13_2,20250501,1
2_1417_1852_8_13_2,20250815,1
2_1417_1852_8_13_2,20251012,1
2_1417_1852_8_13_2,20251101,1
2_1417_1852_8_13_2,20251206,1
2_1417_1852_8_13_2,20251208,1
2_1417_1852_8_13_2,20251225,1
2_1417_1852_8_13_2,20250128,1
2_1417_1852_8_13_2,20250211,1
2_1417_1852_8_13_2,20250303,1
2_1417_1852_8_13_2,20250417,1
2_1417_1852_8_13_2,20250418,1
2_1417_1860_8_16_2,20250101,1
2_1417_1860_8_16_2,20250106,1
2_1417_1860_8_16_2,20250228,1
2_1417_1860_8_16_2,20250501,1
2_1417_1860_8_16_2,20250815,1
2_1417_1860_8_16_2,20251012,1
2_1417_1860_8_16_2,20251101,1
2_1417_1860_8_16_2,20251206,1
2_1417_1860_8_16_2,20251208,1
2_1417_1860_8_16_2,20251225,1
2_1417_1860_8_16_2,20250128,1
2_1417_1860_8_16_2,20250211,1
2_1417_1860_8_16_2,20250303,1
2_1417_1860_8_16_2,20250417,1
2_1417_1860_8_16_2,20250418,1
2_1417_1888_8_19_2,20250101,1
2_1417_1888_8_19_2,20250106,1
2_1417_1888_8_19_2,20250228,1
2_1417_1888_8_19_2,20250501,1
2_1417_1888_8_19_2,20250815,1
2_1417_1888_8_19_2,20251012,1
2_1417_1888_8_19_2,20251101,1
2_1417_1888_8_19_2,20251206,1
2_1417_1888_8_19_2,20251208,1
2_1417_1888_8_19_2,20251225,1
2_1417_1888_8_19_2,20250128,1
2_1417_1888_8_19_2,20250211,1
2_1417_1888_8_19_2,20250303,1
2_1417_1888_8_19_2,20250417,1
2_1417_1888_8_19_2,20250418,1
2_1417_2236_8_36_2,20250101,1
2_1417_2236_8_36_2,20250106,1
2_1417_2236_8_36_2,20250228,1
2_1417_2236_8_36_2,20250501,1
2_1417_2236_8_36_2,20250815,1
2_1417_2236_8_36_2,20251012,1
2_1417_2236_8_36_2,20251101,1
2_1417_2236_8_36_2,20251206,1
2_1417_2236_8_36_2,20251208,1
2_1417_2236_8_36_2,20251225,1
2_1417_2236_8_36_2,20250128,1
2_1417_2236_8_36_2,20250211,1
2_1417_2236_8_36_2,20250303,1
2_1417_2236_8_36_2,20250417,1
2_1417_2236_8_36_2,20250418,1
2_1428_3020_8_235_2,20250101,1
2_1428_3020_8_235_2,20250106,1
2_1428_3020_8_235_2,20250228,1
2_1428_3020_8_235_2,20250501,1
2_1428_3020_8_235_2,20250815,1
2_1428_3020_8_235_2,20251012,1
2_1428_3020_8_235_2,20251101,1
2_1428_3020_8_235_2,20251206,1
2_1428_3020_8_235_2,20251208,1
2_1428_3020_8_235_2,20251225,1
2_1428_3020_8_235_2,20250128,1
2_1428_3020_8_235_2,20250211,1
2_1428_3020_8_235_2,20250303,1
2_1428_3020_8_235_2,20250417,1
2_1428_3020_8_235_2,20250418,1
2_1436_2230_24_49_2,20250101,1
2_1436_2230_24_49_2,20250106,1
2_1436_2230_24_49_2,20250228,1
2_1436_2230_24_49_2,20250501,1
2_1436_2230_24_49_2,20250815,1
2_1436_2230_24_49_2,20251012,1
2_1436_2230_24_49_2,20251101,1
2_1436_2230_24_49_2,20251206,1
2_1436_2230_24_49_2,20251208,1
2_1436_2230_24_49_2,20251225,1
2_1436_2230_24_49_2,20250128,1
2_1436_2230_24_49_2,20250211,1
2_1436_2230_24_49_2,20250303,1
2_1436_2230_24_49_2,20250417,1
2_1436_2230_24_49_2,20250418,1
2_1436_2251_24_164_2,20250101,1
2_1436_2251_24_164_2,20250106,1
2_1436_2251_24_164_2,20250228,1
2_1436_2251_24_164_2,20250501,1
2_1436_2251_24_164_2,20250815,1
2_1436_2251_24_164_2,20251012,1
2_1436_2251_24_164_2,20251101,1
2_1436_2251_24_164_2,20251206,1
2_1436_2251_24_164_2,20251208,1
2_1436_2251_24_164_2,20251225,1
2_1436_2251_24_164_2,20250128,1
2_1436_2251_24_164_2,20250211,1
2_1436_2251_24_164_2,20250303,1
2_1436_2251_24_164_2,20250417,1
2_1436_2251_24_164_2,20250418,1
2_1436_2611_24_231_2,20250101,1
2_1436_2611_24_231_2,20250106,1
2_1436_2611_24_231_2,20250228,1
2_1436_2611_24_231_2,20250501,1
2_1436_2611_24_231_2,20250815,1
2_1436_2611_24_231_2,20251012,1
2_1436_2611_24_231_2,20251101,1
2_1436_2611_24_231_2,20251206,1
2_1436_2611_24_231_2,20251208,1
2_1436_2611_24_231_2,20251225,1
2_1436_2611_24_231_2,20250128,1
2_1436_2611_24_231_2,20250211,1
2_1436_2611_24_231_2,20250303,1
2_1436_2611_24_231_2,20250417,1
2_1436_2611_24_231_2,20250418,1
2_1436_2815_24_163_4,20250101,1
2_1436_2815_24_163_4,20250106,1
2_1436_2815_24_163_4,20250228,1
2_1436_2815_24_163_4,20250501,1
2_1436_2815_24_163_4,20250815,1
2_1436_2815_24_163_4,20251012,1
2_1436_2815_24_163_4,20251101,1
2_1436_2815_24_163_4,20251206,1
2_1436_2815_24_163_4,20251208,1
2_1436_2815_24_163_4,20251225,1
2_1436_2815_24_163_4,20250128,1
2_1436_2815_24_163_4,20250211,1
2_1436_2815_24_163_4,20250303,1
2_1436_2815_24_163_4,20250417,1
2_1436_2815_24_163_4,20250418,1
2_1436_3032_24_230_2,20250101,1
2_1436_3032_24_230_2,20250106,1
2_1436_3032_24_230_2,20250228,1
2_1436_3032_24_230_2,20250501,1
2_1436_3032_24_230_2,20250815,1
2_1436_3032_24_230_2,20251012,1
2_1436_3032_24_230_2,20251101,1
2_1436_3032_24_230_2,20251206,1
2_1436_3032_24_230_2,20251208,1
2_1436_3032_24_230_2,20251225,1
2_1436_3032_24_230_2,20250128,1
2_1436_3032_24_230_2,20250211,1
2_1436_3032_24_230_2,20250303,1
2_1436_3032_24_230_2,20250417,1
2_1436_3032_24_230_2,20250418,1
2_1436_3044_24_50_2,20250101,1
2_1436_3044_24_50_2,20250106,1
2_1436_3044_24_50_2,20250228,1
2_1436_3044_24_50_2,20250501,1
2_1436_3044_24_50_2,20250815,1
2_1436_3044_24_50_2,20251012,1
2_1436_3044_24_50_2,20251101,1
2_1436_3044_24_50_2,20251206,1
2_1436_3044_24_50_2,20251208,1
2_1436_3044_24_50_2,20251225,1
2_1436_3044_24_50_2,20250128,1
2_1436_3044_24_50_2,20250211,1
2_1436_3044_24_50_2,20250303,1
2_1436_3044_24_50_2,20250417,1
2_1436_3044_24_50_2,20250418,1
2_1436_3046_24_175_2,20250101,1
2_1436_3046_24_175_2,20250106,1
2_1436_3046_24_175_2,20250228,1
2_1436_3046_24_175_2,20250501,1
2_1436_3046_24_175_2,20250815,1
2_1436_3046_24_175_2,20251012,1
2_1436_3046_24_175_2,20251101,1
2_1436_3046_24_175_2,20251206,1
2_1436_3046_24_175_2,20251208,1
2_1436_3046_24_175_2,20251225,1
2_1436_3046_24_175_2,20250128,1
2_1436_3046_24_175_2,20250211,1
2_1436_3046_24_175_2,20250303,1
2_1436_3046_24_175_2,20250417,1
2_1436_3046_24_175_2,20250418,1
2_1437_2828_25_172_2,20250101,1
2_1437_2828_25_172_2,20250106,1
2_1437_2828_25_172_2,20250228,1
2_1437_2828_25_172_2,20250501,1
2_1437_2828_25_172_2,20250815,1
2_1437_2828_25_172_2,20251012,1
2_1437_2828_25_172_2,20251101,1
2_1437_2828_25_172_2,20251206,1
2_1437_2828_25_172_2,20251208,1
2_1437_2828_25_172_2,20251225,1
2_1437_2828_25_172_2,20250128,1
2_1437_2828_25_172_2,20250211,1
2_1437_2828_25_172_2,20250303,1
2_1437_2828_25_172_2,20250417,1
2_1437_2828_25_172_2,20250418,1
2_1437_2831_25_167_2,20250101,1
2_1437_2831_25_167_2,20250106,1
2_1437_2831_25_167_2,20250228,1
2_1437_2831_25_167_2,20250501,1
2_1437_2831_25_167_2,20250815,1
2_1437_2831_25_167_2,20251012,1
2_1437_2831_25_167_2,20251101,1
2_1437_2831_25_167_2,20251206,1
2_1437_2831_25_167_2,20251208,1
2_1437_2831_25_167_2,20251225,1
2_1437_2831_25_167_2,20250128,1
2_1437_2831_25_167_2,20250211,1
2_1437_2831_25_167_2,20250303,1
2_1437_2831_25_167_2,20250417,1
2_1437_2831_25_167_2,20250418,1
2_1437_3034_25_166_2,20250101,1
2_1437_3034_25_166_2,20250106,1
2_1437_3034_25_166_2,20250228,1
2_1437_3034_25_166_2,20250501,1
2_1437_3034_25_166_2,20250815,1
2_1437_3034_25_166_2,20251012,1
2_1437_3034_25_166_2,20251101,1
2_1437_3034_25_166_2,20251206,1
2_1437_3034_25_166_2,20251208,1
2_1437_3034_25_166_2,20251225,1
2_1437_3034_25_166_2,20250128,1
2_1437_3034_25_166_2,20250211,1
2_1437_3034_25_166_2,20250303,1
2_1437_3034_25_166_2,20250417,1
2_1437_3034_25_166_2,20250418,1
2_1439_3037_26_15_2,20250101,1
2_1439_3037_26_15_2,20250106,1
2_1439_3037_26_15_2,20250228,1
2_1439_3037_26_15_2,20250501,1
2_1439_3037_26_15_2,20250815,1
2_1439_3037_26_15_2,20251012,1
2_1439_3037_26_15_2,20251101,1
2_1439_3037_26_15_2,20251206,1
2_1439_3037_26_15_2,20251208,1
2_1439_3037_26_15_2,20251225,1
2_1439_3037_26_15_2,20250128,1
2_1439_3037_26_15_2,20250211,1
2_1439_3037_26_15_2,20250303,1
2_1439_3037_26_15_2,20250417,1
2_1439_3037_26_15_2,20250418,1
2_1439_3039_26_22_2,20250101,1
2_1439_3039_26_22_2,20250106,1
2_1439_3039_26_22_2,20250228,1
2_1439_3039_26_22_2,20250501,1
2_1439_3039_26_22_2,20250815,1
2_1439_3039_26_22_2,20251012,1
2_1439_3039_26_22_2,20251101,1
2_1439_3039_26_22_2,20251206,1
2_1439_3039_26_22_2,20251208,1
2_1439_3039_26_22_2,20251225,1
2_1439_3039_26_22_2,20250128,1
2_1439_3039_26_22_2,20250211,1
2_1439_3039_26_22_2,20250303,1
2_1439_3039_26_22_2,20250417,1
2_1439_3039_26_22_2,20250418,1
2_1441_2661_5_2_4,20250101,1
2_1441_2661_5_2_4,20250106,1
2_1441_2661_5_2_4,20250228,1
2_1441_2661_5_2_4,20250501,1
2_1441_2661_5_2_4,20250815,1
2_1441_2661_5_2_4,20251012,1
2_1441_2661_5_2_4,20251101,1
2_1441_2661_5_2_4,20251206,1
2_1441_2661_5_2_4,20251208,1
2_1441_2661_5_2_4,20251225,1
2_1441_2661_5_2_4,20250128,1
2_1441_2661_5_2_4,20250211,1
2_1441_2661_5_2_4,20250303,1
2_1441_2661_5_2_4,20250417,1
2_1441_2661_5_2_4,20250418,1
2_1441_2664_5_3_4,20250101,1
2_1441_2664_5_3_4,20250106,1
2_1441_2664_5_3_4,20250228,1
2_1441_2664_5_3_4,20250501,1
2_1441_2664_5_3_4,20250815,1
2_1441_2664_5_3_4,20251012,1
2_1441_2664_5_3_4,20251101,1
2_1441_2664_5_3_4,20251206,1
2_1441_2664_5_3_4,20251208,1
2_1441_2664_5_3_4,20251225,1
2_1441_2664_5_3_4,20250128,1
2_1441_2664_5_3_4,20250211,1
2_1441_2664_5_3_4,20250303,1
2_1441_2664_5_3_4,20250417,1
2_1441_2664_5_3_4,20250418,1
2_1442_2666_8_2_4,20250101,1
2_1442_2666_8_2_4,20250106,1
2_1442_2666_8_2_4,20250228,1
2_1442_2666_8_2_4,20250501,1
2_1442_2666_8_2_4,20250815,1
2_1442_2666_8_2_4,20251012,1
2_1442_2666_8_2_4,20251101,1
2_1442_2666_8_2_4,20251206,1
2_1442_2666_8_2_4,20251208,1
2_1442_2666_8_2_4,20251225,1
2_1442_2666_8_2_4,20250128,1
2_1442_2666_8_2_4,20250211,1
2_1442_2666_8_2_4,20250303,1
2_1442_2666_8_2_4,20250417,1
2_1442_2666_8_2_4,20250418,1
2_1442_2669_8_3_4,20250101,1
2_1442_2669_8_3_4,20250106,1
2_1442_2669_8_3_4,20250228,1
2_1442_2669_8_3_4,20250501,1
2_1442_2669_8_3_4,20250815,1
2_1442_2669_8_3_4,20251012,1
2_1442_2669_8_3_4,20251101,1
2_1442_2669_8_3_4,20251206,1
2_1442_2669_8_3_4,20251208,1
2_1442_2669_8_3_4,20251225,1
2_1442_2669_8_3_4,20250128,1
2_1442_2669_8_3_4,20250211,1
2_1442_2669_8_3_4,20250303,1
2_1442_2669_8_3_4,20250417,1
2_1442_2669_8_3_4,20250418,1
2_1449_2999_8_43_2,20250101,1
2_1449_2999_8_43_2,20250106,1
2_1449_2999_8_43_2,20250228,1
2_1449_2999_8_43_2,20250501,1
2_1449_2999_8_43_2,20250815,1
2_1449_2999_8_43_2,20251012,1
2_1449_2999_8_43_2,20251101,1
2_1449_2999_8_43_2,20251206,1
2_1449_2999_8_43_2,20251208,1
2_1449_2999_8_43_2,20251225,1
2_1449_2999_8_43_2,20250128,1
2_1449_2999_8_43_2,20250211,1
2_1449_2999_8_43_2,20250303,1
2_1449_2999_8_43_2,20250417,1
2_1449_2999_8_43_2,20250418,1
2_1465_3070_8_6_4,20250101,1
2_1465_3070_8_6_4,20250106,1
2_1465_3070_8_6_4,20250228,1
2_1465_3070_8_6_4,20250501,1
2_1465_3070_8_6_4,20250815,1
2_1465_3070_8_6_4,20251012,1
2_1465_3070_8_6_4,20251101,1
2_1465_3070_8_6_4,20251206,1
2_1465_3070_8_6_4,20251208,1
2_1465_3070_8_6_4,20251225,1
2_1465_3070_8_6_4,20250128,1
2_1465_3070_8_6_4,20250211,1
2_1465_3070_8_6_4,20250303,1
2_1465_3070_8_6_4,20250417,1
2_1465_3070_8_6_4,20250418,1
2_1466_3068_8_9_4,20250101,1
2_1466_3068_8_9_4,20250106,1
2_1466_3068_8_9_4,20250228,1
2_1466_3068_8_9_4,20250501,1
2_1466_3068_8_9_4,20250815,1
2_1466_3068_8_9_4,20251012,1
2_1466_3068_8_9_4,20251101,1
2_1466_3068_8_9_4,20251206,1
2_1466_3068_8_9_4,20251208,1
2_1466_3068_8_9_4,20251225,1
2_1466_3068_8_9_4,20250128,1
2_1466_3068_8_9_4,20250211,1
2_1466_3068_8_9_4,20250303,1
2_1466_3068_8_9_4,20250417,1
2_1466_3068_8_9_4,20250418,1
2_1475_3078_8_39_2,20250101,1
2_1475_3078_8_39_2,20250106,1
2_1475_3078_8_39_2,20250228,1
2_1475_3078_8_39_2,20250501,1
2_1475_3078_8_39_2,20250815,1
2_1475_3078_8_39_2,20251012,1
2_1475_3078_8_39_2,20251101,1
2_1475_3078_8_39_2,20251206,1
2_1475_3078_8_39_2,20251208,1
2_1475_3078_8_39_2,20251225,1
2_1475_3078_8_39_2,20250128,1
2_1475_3078_8_39_2,20250211,1
2_1475_3078_8_39_2,20250303,1
2_1475_3078_8_39_2,20250417,1
2_1475_3078_8_39_2,20250418,1
2_1475_3081_8_234_2,20250101,1
2_1475_3081_8_234_2,20250106,1
2_1475_3081_8_234_2,20250228,1
2_1475_3081_8_234_2,20250501,1
2_1475_3081_8_234_2,20250815,1
2_1475_3081_8_234_2,20251012,1
2_1475_3081_8_234_2,20251101,1
2_1475_3081_8_234_2,20251206,1
2_1475_3081_8_234_2,20251208,1
2_1475_3081_8_234_2,20251225,1
2_1475_3081_8_234_2,20250128,1
2_1475_3081_8_234_2,20250211,1
2_1475_3081_8_234_2,20250303,1
2_1475_3081_8_234_2,20250417,1
2_1475_3081_8_234_2,20250418,1
2_1475_3083_8_236_2,20250101,1
2_1475_3083_8_236_2,20250106,1
2_1475_3083_8_236_2,20250228,1
2_1475_3083_8_236_2,20250501,1
2_1475_3083_8_236_2,20250815,1
2_1475_3083_8_236_2,20251012,1
2_1475_3083_8_236_2,20251101,1
2_1475_3083_8_236_2,20251206,1
2_1475_3083_8_236_2,20251208,1
2_1475_3083_8_236_2,20251225,1
2_1475_3083_8_236_2,20250128,1
2_1475_3083_8_236_2,20250211,1
2_1475_3083_8_236_2,20250303,1
2_1475_3083_8_236_2,20250417,1
2_1475_3083_8_236_2,20250418,1
2_1482_2604_8_4_4,20250101,1
2_1482_2604_8_4_4,20250106,1
2_1482_2604_8_4_4,20250228,1
2_1482_2604_8_4_4,20250501,1
2_1482_2604_8_4_4,20250815,1
2_1482_2604_8_4_4,20251012,1
2_1482_2604_8_4_4,20251101,1
2_1482_2604_8_4_4,20251206,1
2_1482_2604_8_4_4,20251208,1
2_1482_2604_8_4_4,20251225,1
2_1482_2604_8_4_4,20250128,1
2_1482_2604_8_4_4,20250211,1
2_1482_2604_8_4_4,20250303,1
2_1482_2604_8_4_4,20250417,1
2_1482_2604_8_4_4,20250418,1
4_688_612_18_186_3,20250101,1
4_688_612_18_186_3,20250106,1
4_688_612_18_186_3,20250228,1
4_688_612_18_186_3,20250417,1
4_688_612_18_186_3,20250418,1
4_688_612_18_186_3,20250501,1
4_688_612_18_186_3,20250815,1
4_688_612_18_186_3,20251013,1
4_688_612_18_186_3,20251101,1
4_688_612_18_186_3,20251206,1
4_688_612_18_186_3,20251208,1
4_688_612_18_186_3,20251225,1
4_688_723_18_185_3,20250101,1
4_688_723_18_185_3,20250106,1
4_688_723_18_185_3,20250228,1
4_688_723_18_185_3,20250417,1
4_688_723_18_185_3,20250418,1
4_688_723_18_185_3,20250501,1
4_688_723_18_185_3,20250815,1
4_688_723_18_185_3,20251013,1
4_688_723_18_185_3,20251101,1
4_688_723_18_185_3,20251206,1
4_688_723_18_185_3,20251208,1
4_688_723_18_185_3,20251225,1
4_1000_1674_6_99_3,20250101,1
4_1000_1674_6_99_3,20250106,1
4_1000_1674_6_99_3,20250228,1
4_1000_1674_6_99_3,20250417,1
4_1000_1674_6_99_3,20250418,1
4_1000_1674_6_99_3,20250501,1
4_1000_1674_6_99_3,20250815,1
4_1000_1674_6_99_3,20251013,1
4_1000_1674_6_99_3,20251101,1
4_1000_1674_6_99_3,20251206,1
4_1000_1674_6_99_3,20251208,1
4_1000_1674_6_99_3,20251225,1
4_1076_1222_15_160_6,20250101,1
4_1076_1222_15_160_6,20250106,1
4_1076_1222_15_160_6,20250228,1
4_1076_1222_15_160_6,20250417,1
4_1076_1222_15_160_6,20250418,1
4_1076_1222_15_160_6,20250501,1
4_1076_1222_15_160_6,20250815,1
4_1076_1222_15_160_6,20251013,1
4_1076_1222_15_160_6,20251101,1
4_1076_1222_15_160_6,20251206,1
4_1076_1222_15_160_6,20251208,1
4_1076_1222_15_160_6,20251225,1
4_1076_1223_15_161_6,20250101,1
4_1076_1223_15_161_6,20250106,1
4_1076_1223_15_161_6,20250228,1
4_1076_1223_15_161_6,20250417,1
4_1076_1223_15_161_6,20250418,1
4_1076_1223_15_161_6,20250501,1
4_1076_1223_15_161_6,20250815,1
4_1076_1223_15_161_6,20251013,1
4_1076_1223_15_161_6,20251101,1
4_1076_1223_15_161_6,20251206,1
4_1076_1223_15_161_6,20251208,1
4_1076_1223_15_161_6,20251225,1
4_1098_2036_4_226_8,20250101,1
4_1098_2036_4_226_8,20250106,1
4_1098_2036_4_226_8,20250228,1
4_1098_2036_4_226_8,20250417,1
4_1098_2036_4_226_8,20250418,1
4_1098_2036_4_226_8,20250501,1
4_1098_2036_4_226_8,20250815,1
4_1098_2036_4_226_8,20251013,1
4_1098_2036_4_226_8,20251101,1
4_1098_2036_4_226_8,20251206,1
4_1098_2036_4_226_8,20251208,1
4_1098_2036_4_226_8,20251225,1
4_1098_2037_4_227_8,20250101,1
4_1098_2037_4_227_8,20250106,1
4_1098_2037_4_227_8,20250228,1
4_1098_2037_4_227_8,20250417,1
4_1098_2037_4_227_8,20250418,1
4_1098_2037_4_227_8,20250501,1
4_1098_2037_4_227_8,20250815,1
4_1098_2037_4_227_8,20251013,1
4_1098_2037_4_227_8,20251101,1
4_1098_2037_4_227_8,20251206,1
4_1098_2037_4_227_8,20251208,1
4_1098_2037_4_227_8,20251225,1
4_1329_2215_4_12_8,20250101,1
4_1329_2215_4_12_8,20250106,1
4_1329_2215_4_12_8,20250228,1
4_1329_2215_4_12_8,20250417,1
4_1329_2215_4_12_8,20250418,1
4_1329_2215_4_12_8,20250501,1
4_1329_2215_4_12_8,20250815,1
4_1329_2215_4_12_8,20251013,1
4_1329_2215_4_12_8,20251101,1
4_1329_2215_4_12_8,20251206,1
4_1329_2215_4_12_8,20251208,1
4_1329_2215_4_12_8,20251225,1
4_1338_2231_4_11_6,20250101,1
4_1338_2231_4_11_6,20250106,1
4_1338_2231_4_11_6,20250228,1
4_1338_2231_4_11_6,20250417,1
4_1338_2231_4_11_6,20250418,1
4_1338_2231_4_11_6,20250501,1
4_1338_2231_4_11_6,20250815,1
4_1338_2231_4_11_6,20251013,1
4_1338_2231_4_11_6,20251101,1
4_1338_2231_4_11_6,20251206,1
4_1338_2231_4_11_6,20251208,1
